id,created_at,favorites,retweets,text
1105532630844559362,2019-03-12 18:14:53,0,75,"b'RT @ProjectDrawdown: While limited in area, coastal wetlands contain large carbon sinks; protecting them would secure an estimated 15 gigat\xe2\x80\xa6'"
1105532575416807429,2019-03-12 18:14:40,0,4,b'RT @rejectedbanana: today in cool ocean gadgets I want!!! https://t.co/tYULcywN91'
1105528225948667908,2019-03-12 17:57:23,0,0,b'@juliepackard @MontereyAq @TwitterBusiness They do rock!'
1105527751258374144,2019-03-12 17:55:30,0,0,b'@TrevorABranch @jebyrnes You guys are weird; it\xe2\x80\x99s clearly 19'
1105527385162686465,2019-03-12 17:54:02,0,21,"b'RT @Scripps_Ocean: Surfing is a lesson in physics, and a new @TED_ED video written by Scripps project  scientist Nick Pizzo dives into the\xe2\x80\xa6'"
1105527106975551491,2019-03-12 17:52:56,1,0,b'@glazer @rejectedbanana @smartfinproject I know the feeling... It\xe2\x80\x99s been my full time job at various times. Would be great to chat soon!'
1105526715567296518,2019-03-12 17:51:23,0,8,b'RT @saltynoah: Check this really cool video about the physics of #surfing from @TED_ED and @Scripps_Ocean scientist Nick Pizzo. So cool to\xe2\x80\xa6'
1105485797770362880,2019-03-12 15:08:47,0,3,b'RT @deepseadawn: @laurenfimbres @insituphile @EsriEnvironment @Scripps_Ocean @smartfinproject And my thanks to the whole @Scripps_Ocean + @\xe2\x80\xa6'
1105485698113642497,2019-03-12 15:08:24,3,0,"b'@laurenfimbres @deepseadawn @EsriEnvironment @Scripps_Ocean @smartfinproject Thanks for making it all possible,\xe2\x80\xa6 https://t.co/2ah6MHI9F1'"
1105477531963215873,2019-03-12 14:35:57,0,0,"b'@dvfernandez1 @SOAlliance Got any time to chat before the talk, @dvfernandez1? Would love to talk about ways we can\xe2\x80\xa6 https://t.co/s96jhlNqzh'"
1105476753563308034,2019-03-12 14:32:51,10,3,b'Full house is an understatement. They were turning people away! So inspiring to see so many people engage with ocea\xe2\x80\xa6 https://t.co/IyXVQZLJY4'
1105476225173209088,2019-03-12 14:30:45,0,7,"b'RT @WeatherKait: You ever meet someone and INSTANTLY adore them? Yep. Total meteorologist crush on my new idol, @coralsncaves \xe2\x80\x94 new episode\xe2\x80\xa6'"
1105475838475227136,2019-03-12 14:29:13,0,7,b'RT @A_Hettinger: A fantastic summary of unusual warm-water species that appeared in N #California during the 2014-2016 marine #heatwaves wa\xe2\x80\xa6'
1105475402645061632,2019-03-12 14:27:29,0,2,b'RT @deepseadawn: #smartoceans at #SXSW following in the wake of the excellent prior panel on #ocean exploration with @JyovianStorm + @noaa\xe2\x80\xa6'
1105475101443739648,2019-03-12 14:26:17,2,0,b'@glazer @rejectedbanana @smartfinproject No way\xe2\x80\x94you already have the SeapHOx?! We made a special housing in Todd Ma\xe2\x80\xa6 https://t.co/AedWAzUomN'
1105473684507189249,2019-03-12 14:20:39,1,0,"b'@goaheadtaccom @lauren_jellis @deepseadawn Thanks, @goaheadtaccom! Nice to chat with you and thanks for the great questions!'"
1105473433297735687,2019-03-12 14:19:39,0,5,b'RT @goaheadtaccom: Really looking forward to the final talk today @ #SXSW19 :\n\n#SmartOceans tech from surf to seafloor https://t.co/MymOTaf\xe2\x80\xa6'
1105472811903213575,2019-03-12 14:17:11,0,3,"b'RT @Scripps_Ocean: As we get better ocean technologies, says @insituphile, we are able to learn more about marine life. For example, the Sc\xe2\x80\xa6'"
1105294934226145282,2019-03-12 02:30:22,3,0,"b'@JyovianStorm @Scripps_Ocean @xprize Thanks, @JyovianStorm! Great to see you and I really enjoyed your panels! Hope\xe2\x80\xa6 https://t.co/5Ugzzhsf5A'"
1105294489307004928,2019-03-12 02:28:36,0,6,"b'RT @JyovianStorm: SXSW, @insituphile from @Scripps_Ocean gives a great overview of the Smartfin and the ocean data it can collect by surfer\xe2\x80\xa6'"
1105204122792255491,2019-03-11 20:29:31,1,0,"b'@glazer @rejectedbanana Awesome, thanks!'"
1105203941707374595,2019-03-11 20:28:48,0,15,b'RT @Scripps_Ocean: Don\xe2\x80\x99t miss our panel on #SmartOceans and ocean technology used from the surf to the seafloor today at #SXSW2019. Catch t\xe2\x80\xa6'
1105165508012212224,2019-03-11 17:56:04,3,0,b'Got my map; time to plan my trip now! https://t.co/tO0gokLs6V'
1105165162988765184,2019-03-11 17:54:42,1,0,b'@NSF\xe2\x80\x99s France C\xc3\xb3rdova grew up wanting to be a detective with Nancy Drew: \xe2\x80\x9cscience is our tool for solving mysteries\xe2\x80\xa6 https://t.co/NhJ9Rar75A'
1105161767464759296,2019-03-11 17:41:12,0,15,"b'RT @NSF: Congratulations to @HelloGeospiza, @UbiQD and @XplosionTech for their #SXSW Pitch 2019 wins! All have received support from @NSFSB\xe2\x80\xa6'"
1105161717732990976,2019-03-11 17:41:01,0,18,"b'RT @NSF: In the Future of Oceans series at #SXSW, NSF Director France C\xc3\xb3rdova will describe the next generation of research happening in th\xe2\x80\xa6'"
1105161698413969408,2019-03-11 17:40:56,0,18,"b'RT @NSF: We\xe2\x80\x99ll be back tomorrow at #SXSW, booth 1809! PLUS our Director France C\xc3\xb3rdova will be talking at 12:30 pm about the next generatio\xe2\x80\xa6'"
1105160998120390657,2019-03-11 17:38:09,0,1867,b'RT @MikeHudema: Norway is banning cars from the centre of Oslo. \nParking spaces are to be replaced with flower beds. \xf0\x9f\x8c\xb8 \n60km of cycle lanes\xe2\x80\xa6'
1105160611279790080,2019-03-11 17:36:37,0,0,"b'@glazer @rejectedbanana Sensors you made, @glazer, or off-the-shelf?'"
1105147889226051589,2019-03-11 16:46:04,12,3,"b'Feel free to sleep in, #sxsw, but make sure you get up in time for our #SmartOceans panel at 5 today (Hilton Salon\xe2\x80\xa6 https://t.co/hRzR1sPJT6'"
1105146222854193152,2019-03-11 16:39:26,0,0,b'Second https://t.co/ZOFd3Gsd7K'
1105146018595786753,2019-03-11 16:38:38,1,1,b'@soalliance\xe2\x80\x99s @dvfernandez1 highlights the need for community and connection with deeply invested stakeholders (lik\xe2\x80\xa6 https://t.co/TRBlqYLAjc'
1105126372274507780,2019-03-11 15:20:34,0,6,b'RT @deepseadawn: Another excellent story map that shares important public resources concerning an issue that affects each and every one of\xe2\x80\xa6'
