id,created_at,favorites,retweets,text
1273734965260410880,2020-06-18 21:50:55,0,0,b'@rachelgwenllian Octopus/Squid.'
1273734947359150080,2020-06-18 21:50:50,0,0,b'@rachelgwenllian Starfish'
1273734922516271104,2020-06-18 21:50:45,0,0,b'@rachelgwenllian \xf0\x9f\xa6\x88'
1273734922344284161,2020-06-18 21:50:44,0,0,b'@rachelgwenllian @DrSdeG Orca \xf0\x9f\x90\xb3'
1273734916870635525,2020-06-18 21:50:43,0,0,b'@rachelgwenllian Shark'
1273734907261583364,2020-06-18 21:50:41,0,0,b'@rachelgwenllian Seahorse!'
1273734874357260289,2020-06-18 21:50:33,0,0,b'@rachelgwenllian Octopus for us. All hail our tentacled overlords!'
1273734849635987458,2020-06-18 21:50:27,0,0,b'@rachelgwenllian https://t.co/8yDCooXKTx'
1273734845731090433,2020-06-18 21:50:26,0,0,b'@rachelgwenllian @ysbryd1 Definitely dolphins https://t.co/ULXNRqlMHG'
1273734841759121409,2020-06-18 21:50:25,0,0,b'@rachelgwenllian #homeschooling Dolphin'
1273734841251573770,2020-06-18 21:50:25,0,0,b'@rachelgwenllian Seahorse!'
1273734829746552833,2020-06-18 21:50:22,0,0,b'@rachelgwenllian Hermit crab'
1273734823656423424,2020-06-18 21:50:21,0,0,b'@rachelgwenllian Dolphins'
1273734819915202562,2020-06-18 21:50:20,0,0,b'@rachelgwenllian Dolphin'
1273734774100832256,2020-06-18 21:50:09,0,0,b'@rachelgwenllian Starfish.'
1273734763451265025,2020-06-18 21:50:07,0,0,b'@rachelgwenllian Mola Mola (Ocean Sunfish). I saw one once.'
1273734736482050055,2020-06-18 21:50:00,0,0,"b'@rachelgwenllian I can\xe2\x80\x99t choose between the blue whale, orca and shark \xf0\x9f\x99\x88They\xe2\x80\x99re all so good! \xf0\x9f\x90\x8b\xf0\x9f\xa6\x88'"
1273734710628319233,2020-06-18 21:49:54,0,0,b'@rachelgwenllian @emmadnn Octopus!'
1273734710364196864,2020-06-18 21:49:54,0,0,b'@rachelgwenllian Shark'
1273734708002795520,2020-06-18 21:49:53,0,0,b'@rachelgwenllian Seahorse'
1273734706064961542,2020-06-18 21:49:53,0,0,b'@rachelgwenllian Dolphins'
1273734550926090240,2020-06-18 21:49:16,0,0,b'@rachelgwenllian Shark!'
1273734545372831744,2020-06-18 21:49:15,0,0,b'@rachelgwenllian Seahorse'
1273734523042349058,2020-06-18 21:49:09,0,0,b'@rachelgwenllian Seal'
1273734511340158982,2020-06-18 21:49:07,0,0,b'@rachelgwenllian Seahorse'
1273734473125937154,2020-06-18 21:48:57,0,0,b'@rachelgwenllian Shark'
1273734446412378115,2020-06-18 21:48:51,0,0,b'@rachelgwenllian Jellyfish'
1273734418604142592,2020-06-18 21:48:44,0,0,b'@rachelgwenllian Ray'
1273734379215470595,2020-06-18 21:48:35,0,0,b'@rachelgwenllian Octopus'
1273734367655989254,2020-06-18 21:48:32,0,0,b'@rachelgwenllian Octopus for me'
1273734307325136910,2020-06-18 21:48:18,0,0,b'@rachelgwenllian Orca'
1273734292363976704,2020-06-18 21:48:14,0,0,b'@rachelgwenllian Orca'
1273734288471662592,2020-06-18 21:48:13,0,0,b'@rachelgwenllian Whale'
1273734277331591176,2020-06-18 21:48:11,0,0,b'@rachelgwenllian SEA LION'
1273734271837102089,2020-06-18 21:48:09,0,0,b'@rachelgwenllian Dolphin - I chose that on porpoise \xf0\x9f\x90\xac'
1273734223770161153,2020-06-18 21:47:58,0,0,b'@rachelgwenllian Dolphin'
1273734218607022080,2020-06-18 21:47:57,0,0,b'@rachelgwenllian Please put me down for shark'
1273734116450566144,2020-06-18 21:47:32,0,0,b'@rachelgwenllian Orca'
